start	end	text
384000	386000	Продолжение следует...
386000	388000	Продолжение следует...
388000	390000	Продолжение следует...
390000	392000	Продолжение следует...
392000	394000	Продолжение следует...
394000	396000	Продолжение следует...
396000	398000	Продолжение следует...
398000	400000	Продолжение следует...
400000	402000	Продолжение следует...
402000	404000	Продолжение следует...
404000	406000	Продолжение следует...
406000	408000	Продолжение следует...
408000	410000	Продолжение следует...
410000	412000	Продолжение следует...
412000	414000	Продолжение следует...
414000	415000	Продолжение следует...
415000	416000	Продолжение следует...
416000	418000	Продолжение следует...
418000	420000	Продолжение следует...
420000	422000	Продолжение следует...
422000	424000	Продолжение следует...
424000	426000	Продолжение следует...
426000	428000	Продолжение следует...
428000	430000	Продолжение следует...
430000	432000	Продолжение следует...
432000	432000	
432000	434000	Продолжение следует...
434000	436000	Продолжение следует...
436000	436000	
436000	438000	Продолжение следует...
438000	438000	
438000	440000	Продолжение следует...
440000	440000	
440000	442000	Продолжение следует...
442000	442000	
442000	444000	Продолжение следует...
444000	446000	Продолжение следует...
446000	446000	
446000	446000	
446000	448000	Продолжение следует...
448000	450000	Продолжение следует...
450000	452000	Продолжение следует...
452000	452000	
452000	454000	Продолжение следует...
454000	456000	Продолжение следует...
456000	456000	
456000	458000	Продолжение следует...
458000	460000	Продолжение следует...
460000	460000	
460000	462000	Продолжение следует...
462000	464000	Продолжение следует...
464000	466000	Продолжение следует...
466000	468000	Продолжение следует...
468000	470000	Продолжение следует...
470000	472000	Продолжение следует...
472000	474000	Продолжение следует...
474000	476000	Продолжение следует...
476000	478000	Продолжение следует...
478000	480000	Продолжение следует...
480000	482000	Продолжение следует...
482000	484000	Продолжение следует...
484000	486000	Продолжение следует...
486000	488000	Продолжение следует...
488000	490000	Продолжение следует...
490000	492000	Продолжение следует...
492000	494000	Продолжение следует...
494000	496000	Продолжение следует...
496000	498000	Продолжение следует...
498000	500000	Продолжение следует...
500000	502000	Продолжение следует...
502000	504000	Продолжение следует...
504000	506000	Продолжение следует...
506000	508000	Продолжение следует...
508000	510000	Продолжение следует...
510000	512000	Продолжение следует...
512000	514000	Продолжение следует...
514000	516000	Продолжение следует...
516000	518000	Продолжение следует...
518000	520000	Продолжение следует...
520000	522000	Продолжение следует...
522000	524000	Продолжение следует...
524000	526000	Продолжение следует...
526000	528000	Продолжение следует...
528000	530000	Продолжение следует...
530000	532000	Продолжение следует...
532000	534000	Продолжение следует...
534000	536000	Продолжение следует...
536000	537000	Продолжение следует...
537000	538000	Продолжение следует...
538000	540000	Продолжение следует...
540000	542000	Продолжение следует...
542000	544000	Продолжение следует...
544000	546000	Продолжение следует...
546000	548000	Продолжение следует...
548000	550000	Продолжение следует...
550000	552000	Продолжение следует...
552000	554000	Продолжение следует...
554000	556000	Продолжение следует...
556000	558000	Продолжение следует...
558000	558000	
558000	560000	Продолжение следует...
560000	562000	Продолжение следует...
562000	564000	Продолжение следует...
564000	564000	
564000	566000	Продолжение следует...
566000	568000	Продолжение следует...
568000	568000	
568000	570000	Продолжение следует...
570000	572000	Продолжение следует...
572000	574000	Продолжение следует...
574000	574000	
574000	576000	Продолжение следует...
576000	578000	Продолжение следует...
578000	578000	
578000	580000	Продолжение следует...
580000	582000	Продолжение следует...
582000	582000	
582000	584000	Продолжение следует...
584000	586000	Продолжение следует...
586000	588000	Продолжение следует...
588000	590000	Продолжение следует...
590000	590000	
590000	592000	Продолжение следует...
592000	594000	Продолжение следует...
594000	594000	
594000	596000	Продолжение следует...
596000	598000	Продолжение следует...
598000	600000	Продолжение следует...
600000	602000	Продолжение следует...
602000	604000	Продолжение следует...
604000	606000	Продолжение следует...
606000	608000	Продолжение следует...
608000	610000	Продолжение следует...
610000	612000	Продолжение следует...
612000	614000	Продолжение следует...
614000	616000	Продолжение следует...
616000	617000	Продолжение следует...
617000	618000	Это...
618000	619000	Во-первых...
619000	620000	Уже доказанный в литературе...
620000	621000	Способ решения подобных задач...
621000	623000	С точки зрения стратегического...
623000	625000	Планирования разработки месторождения...
625000	626000	Но...
626000	627000	Ключевое...
627000	628000	Это возможность...
628000	629000	Декомпозировать задачи...
629000	630000	И выдавать некоторую интерпретацию...
630000	631000	Тех решений...
631000	633000	Которые мультиагент принимает...
633000	636000	Интерпретация в данном контексте...
636000	637000	Критически важна...
637000	639000	Поскольку мы говорим о системах...
639000	640000	Поддержки принятия решений...
640000	641000	В дальнейшем о системах...
641000	643000	Автоматизированного принятия решений...
643000	644000	И естественно...
644000	645000	Понять то...
645000	646000	Каким образом...
646000	648000	Система пришла к тому или иному действию...
649000	651000	Какое за этим стоит обоснование...
651000	652000	Это ключевое...
652000	654000	Что валидируется к человекам...
654000	655000	И что в конечном счете...
655000	658000	Система должна так или иначе выдавать...
658000	660000	Не только сухое значение NPV...
660000	663000	NPV это у нас чисто дисконтированный доход...
663000	664000	Net present value...
665000	667000	Который используется у нас как...
667000	669000	Универсальная финансовая метрика...
669000	670000	То есть все действия...
670000	671000	Которые происходят на месторождении...
671000	675000	Отражаются на данной экономической метрике...
676000	678000	И скрипт для того...
678000	679000	Чтобы эту экономическую метрику...
679000	682000	С учетом всех переменных считать...
682000	683000	Будет также вам предоставлен...
686000	689000	Так как мы говорим о процессе разработки месторождений...
689000	691000	Как о некой комплексной задаче...
691000	693000	Применительной к искусственному интеллекту...
693000	697000	То суть решения состоит не только в том...
697000	699000	Чтобы составить некую мультиагентную систему...
700000	701000	Где под агентами подразумеваются...
702000	703000	Исключительно языковые модели...
704000	705000	Но и...
707000	708000	Обратить внимание на то...
708000	711000	Что в контексте разработки месторождения...
711000	714000	Существует, например, огромный массив исторических данных...
715000	718000	С какими режимами работали скважины до этого...
718000	719000	До текущего момента...
719000	721000	И к чему это привело?
721000	722000	Для оценки...
722000	724000	Эффективной оценки подобных временных рядов...
724000	726000	Существуют иные модели машинного обучения...
726000	729000	Это могут быть как условные LSTM...
730000	731000	Так и некоторые трансформеры...
731000	733000	Так и некоторые гибридные модели...
733000	735000	Здесь открывается поле для фантазии...
735000	738000	И то, какие, собственно, архитектуры вы примените...
738000	742000	Это есть один из параметров творчества...
743000	746000	Который полностью остается на вашей стороне.
747000	749000	Помимо режимов работы скважин...
749000	752000	Когда мы говорим, в частности, про второй трек...
752000	756000	Где нам необходимо построить суррогатную модель...
757000	762000	Под суррогатной моделью, как правило, понимается та модель искусственного интеллекта...
762000	763000	Которая способна...
764000	768000	Обучившись на конкретном физическом процессе...
768000	771000	В данном случае на гидродинамике отдельно взятого месторождения...
771000	774000	Которое будет входом к задаче...
775000	779000	Предсказывать картину гидродинамики данного месторождения...
780000	781000	Уже с учетом новых вводных переменных...
782000	783000	Новых режимов работы скважин...
784000	787000	И, соответственно, выдавать вам картину гидродинамики...
788000	793000	И показатели дебетов скважин гораздо быстрее...
793000	795000	Чем это может сделать симулятор...
796000	797000	Классическая гидродинамическая модель...
800000	802000	Здесь для того, чтобы построить такую модель...
803000	804000	Такую суррогатную модель...
805000	808000	Можно использовать совершенно любые архитектуры...
809000	811000	От классических сверточных сетей...
812000	816000	До моделей, которые носят названия физически информированных...
817000	819000	И, соответственно, до нейронных операторов...
819000	822000	Которые в большей степени являются архитектурами...
823000	824000	Применимыми в Scientific ML...
825000	826000	В научном и...
827000	830000	Таком отдельном разделе искусственного интеллекта...
831000	832000	И, собственно...
833000	835000	Таким образом построить еще одну модель...
836000	837000	На базе которой может быть создан агент...
838000	842000	Или может быть некий протокол использования данной модели...
842000	842000	
842000	843000	Как инструмента...
843000	846000	Здесь все полностью, опять же, является элементом вашего творчества...
847000	852000	И использование всех этих моделей в копии...
852000	853000	Позволит вам построить систему...
854000	855000	Которая будет более оптимальна...
856000	858000	С точки зрения расхода токенов...
859000	861000	И с точки зрения качества того, что она может предсказать...
863000	865000	Сразу могу оговориться здесь...
865000	870000	Что, условно, решение в духе взять LLM-агента...
871000	874000	И сделать его ответственным за одну конкретную скважину...
875000	876000	И размножить вот эту парадигму на все месторождения...
877000	879000	Скорее всего, обречено на провал...
880000	881000	Потому что таким агентам будет очень тяжело...
882000	883000	Как задать протоколы взаимодействия...
884000	885000	Так и в целом прийти к какому-то общему решению...
886000	889000	Не считая то, каким образом будет происходить управление...
890000	892000	Запуска геогидродимической модели...
893000	894000	Для того, чтобы понять...
894000	896000	А как тот или иной агент...
897000	899000	То или иное изменение режима работы скважин...
899000	901000	Повлияло на динамику разработки месторождения...
903000	906000	И это открывает потенциал для еще одного...
907000	909000	Множества методов искусственного интеллекта...
910000	911000	Которые можно применять в рамках такой...
912000	913000	AIOS...
914000	915000	Это методы обучения с подкреплением...
915000	917000	И создания агентов, которые работают...
918000	919000	На одной или нескольких скважинах...
921000	923000	Соответственно, у нас возникают задачи...
924000	927000	Связанные с созданием модели искусственного интеллекта...
928000	930000	Которые в целом в рамках контекста всей задачи...
931000	933000	Могут иметь совершенно разную архитектуру...
934000	936000	Совершенно из разных доменных областей искусственного интеллекта...
937000	941000	И задача построения такого мультиагента...
941000	943000	Где вот агент у нас в широком смысле...
943000	945000	Это и есть задача построения архитектуры...
946000	950000	Где каждый из слоев иерархии подобной операционной системы...
951000	952000	Некоторым образом описан...
953000	954000	Некоторым образом функционирует...
955000	960000	И определены протоколы взаимодействия между уровнями иерархии...
960000	961000	Между уровнями иерархии...
961000	962000	Между конкретными агентами...
963000	965000	В зависимости от того, какую подзадачу...
965000	966000	Каждый из этих уровней решает...
967000	969000	И каким образом организовано...
970000	971000	Взаимодействие агентов...
972000	974000	И дообучение тех моделей, которые за ними стоят...
975000	978000	Дообучение здесь также может быть...
979000	980000	Достаточно важным элементом...
981000	982000	Это больше относится ко второму треку...
983000	985000	Потому что там мы ожидаем архитектуру...
985000	987000	Которая будет иметь возможность...
987000	989000	Большей степени масштабирования, чем на первом треке...
990000	993000	И масштабирование подразумевает...
993000	996000	Что если вы, например, строите суррогатную модель...
996000	998000	Которая обучилась предсказывать гидродинамику...
999000	1001000	Для конкретно взятого участка месторождения...
1002000	1003000	Который вам пришел на вход...
1003000	1004000	С которым мы работаем в рамках хакатона...
1005000	1008000	Соответственно, должен быть предусмотрен механизм...
1008000	1010000	Который эту суррогатную модель как-то оценивает...
1011000	1014000	И либо сигнализирует о необходимости до обучения...
1015000	1017000	Либо запускает сам конвейер до обучения...
1017000	1023000	На основе того, что мультиагент теперь применяется для иного участка месторождения...
1023000	1029000	И там, соответственно, модель предсказания гидродинамики уже не имеет должной точности.
1029000	1039000	Цикл функционирования мультиагентной системы состоит в том, что...
1039000	1044000	Запускается на основе начального состояния месторождения...
1045000	1049000	Симулятор, который предсказывает гидродинамику и то, каким образом...
1049000	1054000	Каждая скважина какое количество нефти добывает, какое количество жидкости закачивает...
1055000	1061000	Производится оценка KPI, оценка экономического показателя...
1062000	1066000	Производится оценка удовлетворения ограничениям на текущем шаге...
1067000	1069000	И, собственно, если это прогнозный период некоторый...
1069000	1074000	То, соответственно, все ограничения должны быть выполнены на протяжении всего прогнозного периода.
1075000	1077000	Формирование управляющих решений...
1078000	1082000	То есть на основе той картины, куда мультиагент пришел в данном контексте симуляции...
1083000	1087000	Мультиагент должен принять решение о том, куда ему двигаться дальше.
1087000	1094000	Например, если он видит, что дальнейшее увеличение давления в такой-то скважине...
1095000	1103000	Приводит к критическому росту обводненности где-то в районе соседней скважины...
1104000	1107000	Соответственно, должно быть принято решение о том, чтобы каким-то образом...
1107000	1114000	Перебалансировать добычу для того, чтобы в лимиты по ограничению обводненности попасть.
1117000	1124000	Данные решения, поскольку каждый агент будет отвечать здесь за свою собственную зону ответственности...
1125000	1128000	Должны быть с помощью протоколов описаны.
1129000	1131000	Происходит некая оркестрация, согласование решений.
1131000	1136000	И по итогу этого процесса он в некотором смысле итерационный.
1136000	1142000	К моменту, когда он сходится, образуется некоторый график, где на каждый момент времени...
1143000	1150000	Каждая скважина имеет свой режим работы, будь то нагнетательная или добывающая, соответственно...
1151000	1154000	Свои показатели работы в данном режиме.
1154000	1166000	И по итогу такого исполнения подобного графика должен быть предоставлено значение NPV, рассчитанное участникам...
1167000	1172000	Как, собственно, показатель того, каким образом система справилась с поставленной задачей.
1172000	1190000	В рамках трека номер один, задача, которая будет вам передана, она отличается сравнительно небольшим масштабом с точки зрения количества имеющихся скважин.
1190000	1195000	Это порядка 40-50 штук.
1195000	1206000	И, как некий спойлер, месторождение построено таким образом, чтобы ограничить взаимовлияние скважин друг на друга.
1206000	1211000	То есть это с точки зрения физического моделирования, гидродинамического моделирования.
1212000	1217000	Это упрощенный случай, который позволит построить архитектуру с некоторыми допущениями.
1218000	1221000	Собственно, поэтому этот трек стоит дешевле и при этом меньше.
1221000	1232900	И вы можете здесь, например, обойтись без суррогатной модели, а запускать напрямую GDM, запускать напрямую симулятор.
1233720	1239500	Здесь подходит как симулятор, который является стандартом у нас в области, это T-навигатор.
1240060	1243300	Но пугаться его не стоит, несмотря на то, что он лицензированный.
1243300	1255640	В России есть ряд open-source симуляторов, которые нами провалидированы и имеют точность расхождения по точности от эталона порядка процента,
1256520	1259980	что позволяет их использовать, ограничений, соответственно, при этом тоже никаких нет.
1260060	1261300	Такие симуляторы вам будут предоставлены.
1264000	1270540	Поскольку то решение, которое будет получено участниками, подлежит защите пережюри
1270540	1277540	и на текущий момент нет особой сложности сгенерировать некий веб-интерфейс,
1278360	1286180	то требованиями к решению, которые, собственно, будут представлять участники, является не просто мультиагент,
1286660	1289880	который может функционировать условно как консольное приложение,
1290160	1293420	а мультиагент с некоторым графическим интерфейсом.
1293420	1300600	Этот графический интерфейс должен предоставлять возможность запустить,
1302620	1304560	в общем, использоваться как демонстрация работы,
1305300	1307020	демонстрировать логику принятия решений,
1307120	1310880	то есть он должен предоставлять некую интерпретируемость,
1311300	1316060	некую объяснимость решениям, которые приняты с точки зрения управления фондом скважин.
1316060	1327140	И в конечном счете весь код того, что, того, что, собственно, будет разработано вами,
1327560	1330060	должен быть также передан жюри для оценивания.
1331740	1336440	В рамках защиты финалисты, которые уже пройдут некоторые ранжирования по NPV,
1337600	1340440	будут приглашены к онлайн-защите,
1340440	1343820	и в рамках защиты вам как раз нужно будет и демонстрацию провести,
1344020	1348340	некоторую формат, который мы согласуем попозже,
1348500	1353340	но в целом идея такая, что даже если вам не хватает времени запустить агента,
1354440	1358860	мультиагента для сценария и продемонстрировать его эффективность в разумной рамке защиты,
1359160	1360760	в течение, скажем, там, пары минут,
1361480	1366160	то можно записать видео того, как именно работает этот мультиагент,
1366160	1369760	и ужать его по времени, ускорить таким образом,
1369900	1376140	чтобы вы могли продемонстрировать результат хотя бы в такой динамике.
1380940	1384680	Модели, которые будут вам выданы в рамках как первого, так и второго трека,
1384680	1390580	это модели, которые не будут, вернее, содержать в себе ограничений.
1390660	1392320	Ограничений может быть множество.
1392320	1398260	Здесь представлены примеры того, какие именно это могут быть ограничения,
1398400	1401620	это может быть остановка скважин, это может быть ограничения по заказчике,
1401760	1404920	это может быть некоторый плановый ввод новых скважин в эксплуатацию,
1405060	1409060	соответственно, мультиагент должен корректно обрабатывать подобные случаи
1409060	1413060	и сохранять некоторую устойчивость с точки зрения того,
1414060	1418920	как считается эффект на экономику, как считается экономический показатель.
1418920	1423480	В рамках предоставленных сценариев не должно быть такого,
1423660	1428600	чтобы введение некоего сравнительно незначительного ограничения
1428600	1432740	приводило к тому, что ошибка в NPV относительно референсного сценария,
1432740	1438000	который будет у нас, как у операторов хакатона, организаторов хакатона,
1439100	1444040	чтобы эта ошибка превращалась из условных 10% в 1000.
1448920	1459100	Результат работы мультиагента в том виде, в котором он должен быть предоставлен,
1460100	1465500	включает в себя файл и значения NPV.
1465760	1468380	Файл, соответственно, это последовательность воздействий по шагам,
1470020	1472600	режим эксплуатации скважины, режим закачки,
1472600	1477660	и ключевое здесь это отсутствие физически невозможных режимов.
1478920	1482900	Наверное, из базовых примеров здесь можно представить то,
1482980	1488240	чтобы у вас хотя бы показатели давления с точки зрения физики находились в пределах разумного.
1488740	1491260	Это то, что вы в том числе можете проверить самостоятельно
1491260	1496620	и посмотреть, что то решение, которое вы создаете в рамках математической модели,
1496720	1497920	не нарушает законы физики.
1497920	1507060	Процедура валидации решений выглядит следующим образом.
1507400	1512200	В процессе работы над задачей вы создаете некоего мультиагента,
1512380	1517700	который вы можете дополнительно натренировать на сгенерированных данных ограничений.
1518760	1520920	Типы ограничений, соответственно, я повторюсь,
1520920	1526920	будут вам переданы и объяснены организаторам, представителям паутатнефть.
1527920	1531900	А непосредственные ограничения валидационного сценария
1531900	1538620	будут предоставлены ближе к окончанию работы над задачей,
1539240	1541900	ближе к концу выделенных трехнедельное решение.
1543500	1548580	Соответственно, это включает в себя и начальное состояние геогидродинамической модели,
1548580	1552380	и набор ограничений, которые до этого, собственно, вы не видели.
1552380	1555820	Далее происходит формирование решения вашим мультиагентам,
1556780	1558660	формирование на весь прогнозный период,
1559100	1561800	который тоже будет являться частью условия.
1563220	1566660	Важно здесь проверить, что если у нас есть ряд ограничений,
1566800	1575820	то эти ограничения должны быть учтены обязательно на диапазоне всего прогнозного периода.
1575820	1580320	Далее вы передаете расписание работы скважин,
1580480	1583620	режимов работы скважин и заявленное значение NPV,
1583780	1586900	включая исходный код и документацию организаторам.
1588460	1591600	На стороне организаторов происходит валидация вашего решения.
1592480	1597100	Происходит в первую очередь валидация режимов работы скважин,
1597600	1598400	заявленных вами.
1598400	1605280	Это, соответственно, может быть произведено без мультиагента как такового,
1605360	1609420	поскольку расписание режимов работы фактически задает то,
1609520	1612500	каким образом должно функционировать,
1612760	1615800	каким образом происходит процесс разработки месторождения.
1616180	1620340	И этот файл проверяется, и его формат, собственно, должен,
1621060	1623520	он будет описан представителем PAUT.NEPT,
1623520	1628520	и этот файл будет являться входным к симулятору,
1629600	1632100	к навигатору, в частности, он может быть входным.
1633860	1637840	Далее получается некое значение NPV на стороне организаторов,
1638280	1641520	и это значение NPV должно совпасть с тем, которое вы заявили.
1644020	1646520	Естественно, подразумевается некий процент отклонения,
1647520	1649440	но, опять же, он не должен быть катастрофическим.
1649440	1655460	То есть если мы видим, что сформированный сценарий радикально отличается от того,
1655660	1659820	что говорит симулятор, что говорит GDM,
1659940	1669500	то, соответственно, на этапе финалистов такая команда будет дисквалифицироваться,
1669580	1672700	и на ее место встанет следующая по значению NPV в рейтинге.
1672700	1680760	Валидация NPV происходит не только относительно заявленного,
1680860	1683540	это то, что здесь на слайде у меня, где оценка и сравнение,
1683920	1686400	но и также относительно референса для того, чтобы, собственно,
1687260	1691460	в финале, в частности, определить то,
1691560	1693800	насколько полученные мультиагентные системы,
1693960	1695680	насколько полученные прототипы iOS
1695680	1704500	способны превзойти те решения, которые сейчас создаются в рамках организатора
1704500	1708480	для определения процесса разработки месторождения.
1712240	1717960	Трек номер два отличается по нескольким пунктам от трека номер один.
1719220	1724000	И первое ключевое – это, конечно, размер и сложность самой модели месторождения.
1724000	1727980	Если мы в рамках первого трека говорим о том,
1728160	1731300	что взаимовлияние скважин крайне ограничено,
1731420	1734660	что таких скважин у нас от 4 до 5 десятков,
1735360	1738860	то в рамках второго трека количество скважин уже порядка 100,
1739680	1745340	и взаимовлияние скважин между собой значительно более ярко выражено.
1746340	1750400	Это накладывает дополнительные ограничения на архитектуру,
1750400	1756400	потому что теперь ключевым становится именно построение взаимодействия
1756400	1758800	различных методов искусственного интеллекта между собой
1758800	1764580	и то, каким образом выстроена архитектура и иерархия этих слоев.
1765180	1769640	То есть здесь речь идет не сугубо про мультиагент
1769640	1773500	и некую аналитику, возможно, временных рядов,
1773500	1777920	а больше про иерархию слоев, возможности их коммуникации,
1778020	1781940	протоколы взаимодействия, области ответственности каждого агента,
1782160	1784780	и в большей степени оцениваться будет это.
1785260	1791500	И при этом, поскольку при таком масштабе задачи
1792340	1796860	запуск симулятора может занимать от 30 до 60 минут,
1797000	1799700	все зависит от того железа, на котором вы будете это считать,
1799700	1808180	естественно, построить даже достаточно широкий спектр кейсов
1808180	1812340	для того, чтобы занести их в память или построить облегчающую выборку,
1813180	1818300	не представляется достаточно оптимальным решением,
1818380	1820040	и тем более невозможно демонстрировать систему,
1820160	1824540	которая постоянно запускает симулятор, требующий от получаса времени работы.
1824540	1829260	Поэтому здесь также возникает потребность создания суррогатной модели.
1829880	1836340	И это не только вызов с точки зрения создания такой архитектуры,
1836800	1838760	хотя они и описаны в литературе более или менее,
1839340	1841660	можно найти что-то уже относительно рабочее
1841660	1845740	и адаптировать к данным, которые вам будут переданы как входные на трек.
1847020	1851560	Но и встает вопрос с того, каким образом будет организовано обучение,
1851560	1854040	то, о чем я сказал в самом начале лекции,
1854460	1857560	и каким образом будет функционировать агент,
1858460	1860420	который либо привязан к суррогатной модели,
1861120	1864420	либо использует ее как инструмент,
1865000	1871460	как возможность рассчитать последствия принятия решений
1871460	1875740	в рамках изменения режима работы одной или нескольких скважин.
1877520	1880480	Скорость решения, соответственно, на втором треке критически важная,
1880480	1888160	и в рамках иерархии отдельно будет уделено внимание тому,
1888320	1892940	каким образом суррогатная модель интегрирована в архитектуру EIOS.
1897880	1902940	Естественно, суррогатная модель не может быть использована 100% времени постоянно,
1903060	1906120	поскольку она так или иначе будет иметь некоторую погрешность.
1906120	1913960	Соответственно, в рамках мультиагента ваша задача будет не полностью заменить симулятор
1913960	1918180	при помощи суррогатной модели, а существенно сократить количество его вызовов.
1919320	1923080	Это уже даст возможность перейти к тем таймингам,
1923220	1925200	которые больше характерны для первого трека,
1925280	1927840	и, соответственно, решить задачу,
1927840	1933840	уже опираясь на суррогатную модель и механизмы ее взаимодействия и дообучения
1933840	1935840	на основе данных симулятора.
1935840	1952000	Таким образом, GDM в рамках второго трека используется только для финальной проверки.
1952000	1958240	В рамках постановки задачи использование суррогатной модели
1958240	1960140	в некоторой степени считается опциональным.
1960620	1965960	То есть мы не будем давить на то, чтобы она была обязательно.
1966300	1970180	Это, скажем, не влияет на то, будете ли вы допущены к финалу.
1970740	1974880	Но наличие суррогатной модели будет положительно сказываться
1974880	1978060	на итоговом рейтинге и на принятии решения о том,
1978660	1981520	проходите ли вы, в частности, в спорной ситуации, финал или нет.
1982900	1986780	Точно так же необходимо учитывать ограничения и возмущения
1986780	1992340	в более широком наборе сценариев, которые соответствуют первому треку.
1993680	1998360	Точно так же, как в первом треке, необходимо будет генерировать файл
1998360	2003440	управляющих последовательностей, управляющих режимов работы скважин
2003440	2008380	для управления фондом скважин и предоставлять значение NPV.
2008380	2013320	И точно так же необходимо будет создать графический интерфейс,
2013480	2016000	который позволит вам продемонстрировать данную систему,
2016540	2023220	то, что вы разработали, и показать жюри, насколько качественно
2023220	2027440	ваш мультиагент справляется с предоставленными сценариями
2027440	2029080	и с предоставленными ограничениями.
2029080	2042140	Собственно, подводя некий итог сравнения треков,
2042140	2048980	здесь вот такая маленькая табличка, где есть некие тезисы касательно
2048980	2049960	ключевых отличий.
2050560	2051660	Это и размер модели.
2052080	2058260	От 46 до примерно 100 скважин мы прыгаем при переходе с трек 1 в трек 2.
2058260	2066340	Суррогатная модель, которая в целом, кстати, если вы найдете возможность
2066340	2069980	ее создать для первого трека, это, безусловно, будет плюсом и на первом треке,
2070880	2075220	поскольку ключевая идея здесь именно в том, чтобы посмотреть,
2075380	2082520	каким образом и какие именно протоколы, алгоритмы и обвязки агентов
2082520	2086580	эффективны в контексте компоновки множества разнородных моделей
2086580	2090660	искусственного интеллекта в контексте решения общей задачи создания
2090660	2092520	и центричной операционной системы.
2095300	2100880	Но критерии масштабируемости, конечно, в большей степени он будет критичен
2100880	2101640	для второго трека.
2101960	2104760	То есть он, опять же, и для первого может дать вам возможность
2104760	2107960	получить дополнительные баллы при оценивании.
2108400	2110280	Это не останется без внимания.
2110280	2113620	Но для второго трека, когда мы говорим про более комплексную задачу
2113620	2117240	и когда у нас есть дополнительные ограничения на суррогатную модель,
2117980	2122340	как на элемент, который может быть эффективен только в рамках
2122340	2129200	одного входного датасета и тяжело дообучаем или переобучаем на новые данные,
2129540	2134300	когда мы пытаемся применить такого мультиагента к и новому участку месторождения.
2134300	2142220	В этом случае, естественно, для второго трека критерий масштабируемости
2142220	2148000	говорит о том, каким образом система адаптируется к новым данным
2148000	2157100	и как она может оценить то, что месторождение, с которым сейчас работает суррогатная модель,
2157380	2159960	радикально отличается от тех данных, на которых она была обучена
2159960	2162880	и что это переобучение, дообучение вернее требуется.
2170160	2176860	Для решения вам таким образом понадобится реализовать некую иерархическую систему,
2177360	2180520	состоящую из агентов в широком смысле.
2180520	2189400	Агенты здесь – это как мультимодальные модели, так и модели, построенные на базе классических технологий
2189400	2195740	глубокого обучения, так и агентами могут выступать агенты в контексте обучения с подкреплением.
2197100	2200940	Когда мы говорим, например, про управление кустом скважин, такие работы тоже есть,
2200940	2211860	и, соответственно, в контексте таких задач наиболее эффективными показывают себя именно агенты обучения с подкреплением.
2213180	2220800	Но так как вам необходимо иметь в рамках архитектуры еще и слой интерпретируемости,
2221380	2227940	очень важно понимать, каким образом эти агенты будут участвовать в решении задачи
2227940	2230280	и объясненности конечного результата.
2231700	2238300	С точки зрения функциональности решение должно принимать входные данные в установленном формате.
2239340	2243940	С точки зрения визуализации и графического интерфейса
2244560	2250340	это не должен быть набор исключительно некоторых элементов интерфейса,
2250620	2252680	условные кнопочки или неиспадающие списки,
2252680	2258240	и в итоге кнопочка, которая позволяет скачать расписание режимов работы скважин.
2258360	2264860	Это должна быть визуализация, в идеальном случае визуализация каждого шага изменения режимов работы скважин,
2265720	2270840	визуализация месторождения и некая интерактивная сцена,
2271020	2274460	в ходе которой на месторождении расположены скважины,
